"times","exponential_ma_open","exponential_ma_high","exponential_ma_low","exponential_ma_close","symbol","market"
"2019-09-24 15:15:00",220.4037,220.7871,220.0756,220.362,"AAPL","NASDAQ"
"2019-09-24 15:00:00",220.4244,220.8066,220.0941,220.3797,"AAPL","NASDAQ"
"2019-09-24 14:45:00",220.4437,220.8232,220.1134,220.4001,"AAPL","NASDAQ"
"2019-09-24 14:30:00",220.4539,220.8365,220.1316,220.4195,"AAPL","NASDAQ"
"2019-09-24 14:15:00",220.4679,220.846,220.1426,220.4296,"AAPL","NASDAQ"
"2019-09-24 14:00:00",220.4954,220.8583,220.168,220.4454,"AAPL","NASDAQ"
"2019-09-24 13:45:00",220.521,220.8842,220.1943,220.4729,"AAPL","NASDAQ"
"2019-09-24 13:30:00",220.5539,220.9111,220.2245,220.4982,"AAPL","NASDAQ"
"2019-09-24 13:15:00",220.5821,220.9422,220.2548,220.5309,"AAPL","NASDAQ"
"2019-09-24 13:00:00",220.6132,220.9707,220.2844,220.5589,"AAPL","NASDAQ"
"2019-09-24 12:45:00",220.6387,220.9991,220.3143,220.5896,"AAPL","NASDAQ"
"2019-09-24 12:30:00",220.6637,221.0216,220.3393,220.6154,"AAPL","NASDAQ"
"2019-09-24 12:15:00",220.6746,221.0325,220.3652,220.6398,"AAPL","NASDAQ"
"2019-09-24 12:00:00",220.6902,221.0448,220.3794,220.6505,"AAPL","NASDAQ"
"2019-09-24 11:45:00",220.7086,221.0596,220.395,220.6656,"AAPL","NASDAQ"
"2019-09-24 11:30:00",220.7124,221.0665,220.4115,220.6837,"AAPL","NASDAQ"
"2019-09-24 11:15:00",220.7136,221.0682,220.4139,220.6874,"AAPL","NASDAQ"
"2019-09-24 11:00:00",220.7138,221.07,220.4169,220.6881,"AAPL","NASDAQ"
"2019-09-24 10:45:00",220.7132,221.0728,220.4198,220.6881,"AAPL","NASDAQ"
"2019-09-24 10:30:00",220.7131,221.0703,220.4169,220.6867,"AAPL","NASDAQ"
"2019-09-24 10:15:00",220.7061,221.0644,220.4171,220.6867,"AAPL","NASDAQ"
"2019-09-24 10:00:00",220.6944,221.054,220.4077,220.6793,"AAPL","NASDAQ"
"2019-09-24 09:45:00",220.6776,221.0407,220.3946,220.6673,"AAPL","NASDAQ"
"2019-09-23 16:00:00",220.6742,221.0299,220.3886,220.6569,"AAPL","NASDAQ"
"2019-09-23 15:45:00",220.6859,221.0442,220.4065,220.6767,"AAPL","NASDAQ"
"2019-09-23 15:30:00",220.6968,221.0564,220.4154,220.6883,"AAPL","NASDAQ"
"2019-09-23 15:15:00",220.7062,221.0692,220.4241,220.6992,"AAPL","NASDAQ"
"2019-09-23 15:00:00",220.7193,221.0816,220.4345,220.7085,"AAPL","NASDAQ"
"2019-09-23 14:45:00",220.7301,221.0948,220.4449,220.7215,"AAPL","NASDAQ"
"2019-09-23 14:30:00",220.7426,221.1094,220.4553,220.7324,"AAPL","NASDAQ"
"2019-09-23 14:15:00",220.7549,221.1238,220.4656,220.7449,"AAPL","NASDAQ"
"2019-09-23 14:00:00",220.7699,221.1398,220.4787,220.7572,"AAPL","NASDAQ"
"2019-10-23 16:00:00",22.9943,23.0745,22.9279,23.0007,"AAWW","NASDAQ"
"2019-10-23 15:45:00",22.9817,23.0622,22.9148,22.9878,"AAWW","NASDAQ"
"2019-10-23 15:30:00",22.969,23.0497,22.9017,22.9753,"AAWW","NASDAQ"
"2019-10-23 15:15:00",22.9563,23.0374,22.8886,22.9628,"AAWW","NASDAQ"
"2019-10-23 15:00:00",22.9444,23.0254,22.8765,22.9502,"AAWW","NASDAQ"
"2019-10-23 14:45:00",22.932,23.0137,22.8641,22.9383,"AAWW","NASDAQ"
"2019-10-23 14:30:00",22.9195,23.0019,22.8515,22.9259,"AAWW","NASDAQ"
"2019-10-23 14:15:00",22.9068,22.9899,22.8385,22.9133,"AAWW","NASDAQ"
"2019-10-23 14:00:00",22.8942,22.978,22.8253,22.9006,"AAWW","NASDAQ"
"2019-10-23 13:45:00",22.8795,22.9641,22.8122,22.8881,"AAWW","NASDAQ"
"2019-10-23 13:30:00",22.8653,22.9499,22.7975,22.8731,"AAWW","NASDAQ"
"2019-10-23 13:15:00",22.8516,22.936,22.7831,22.8589,"AAWW","NASDAQ"
"2019-10-23 13:00:00",22.8394,22.9219,22.7703,22.8452,"AAWW","NASDAQ"
"2019-10-23 12:45:00",22.8259,22.9092,22.7574,22.833,"AAWW","NASDAQ"
"2019-10-23 12:30:00",22.8122,22.8955,22.7431,22.8192,"AAWW","NASDAQ"
"2019-10-23 12:15:00",22.799,22.8821,22.7295,22.8052,"AAWW","NASDAQ"
"2019-10-23 12:00:00",22.7856,22.869,22.7169,22.792,"AAWW","NASDAQ"
"2019-10-23 11:45:00",22.7734,22.8556,22.7044,22.7783,"AAWW","NASDAQ"
"2019-10-23 11:30:00",22.7631,22.8439,22.6935,22.7664,"AAWW","NASDAQ"
"2019-10-23 11:15:00",22.7515,22.833,22.6825,22.7561,"AAWW","NASDAQ"
"2019-10-23 11:00:00",22.7406,22.8218,22.671,22.7444,"AAWW","NASDAQ"
"2019-10-23 10:45:00",22.7306,22.8114,22.6612,22.7334,"AAWW","NASDAQ"
"2019-10-23 10:30:00",22.7228,22.8016,22.6527,22.7235,"AAWW","NASDAQ"
"2019-10-23 10:15:00",22.716,22.7941,22.6452,22.7158,"AAWW","NASDAQ"
"2019-10-23 10:00:00",22.7079,22.7859,22.6372,22.7086,"AAWW","NASDAQ"
"2019-10-23 09:45:00",22.6966,22.7754,22.6284,22.7004,"AAWW","NASDAQ"
"2019-10-22 16:00:00",22.6847,22.764,22.6197,22.6906,"AAWW","NASDAQ"
"2019-10-22 15:45:00",22.6737,22.7535,22.6088,22.6793,"AAWW","NASDAQ"
"2019-10-22 15:30:00",22.6632,22.7417,22.5978,22.6683,"AAWW","NASDAQ"
"2019-10-22 15:15:00",22.653,22.7316,22.587,22.6578,"AAWW","NASDAQ"
"2019-10-22 15:00:00",22.6438,22.7222,22.5772,22.6476,"AAWW","NASDAQ"
"2019-10-22 14:45:00",22.6336,22.7129,22.567,22.6379,"AAWW","NASDAQ"
"2019-10-22 14:30:00",22.6232,22.7024,22.5567,22.6276,"AAWW","NASDAQ"
"2019-10-22 14:15:00",22.6126,22.692,22.5459,22.6172,"AAWW","NASDAQ"
"2019-10-22 14:00:00",22.6046,22.6818,22.5373,22.6062,"AAWW","NASDAQ"
"2019-10-22 13:45:00",22.5969,22.674,22.5292,22.5981,"AAWW","NASDAQ"
"2019-10-22 13:30:00",22.5906,22.6669,22.5222,22.5902,"AAWW","NASDAQ"
"2019-10-22 13:15:00",22.5849,22.6606,22.516,22.5841,"AAWW","NASDAQ"
"2019-10-22 13:00:00",22.5801,22.6557,22.5107,22.5784,"AAWW","NASDAQ"
"2019-10-22 12:45:00",22.5739,22.6499,22.5052,22.5735,"AAWW","NASDAQ"
"2019-10-22 12:30:00",22.5677,22.6443,22.4988,22.5673,"AAWW","NASDAQ"
"2019-10-22 12:15:00",22.5628,22.6387,22.4935,22.5612,"AAWW","NASDAQ"
"2019-10-22 12:00:00",22.5591,22.634,22.4891,22.5562,"AAWW","NASDAQ"
"2019-10-22 11:45:00",22.5565,22.6311,22.486,22.5527,"AAWW","NASDAQ"
"2019-10-22 11:30:00",22.553,22.6281,22.483,22.5503,"AAWW","NASDAQ"
"2019-10-22 11:15:00",22.5497,22.6245,22.4791,22.5464,"AAWW","NASDAQ"
"2019-10-22 11:00:00",22.5475,22.6219,22.4768,22.5434,"AAWW","NASDAQ"
"2019-10-22 10:45:00",22.547,22.6205,22.4756,22.5415,"AAWW","NASDAQ"
"2019-10-22 10:30:00",22.5469,22.6208,22.4754,22.5412,"AAWW","NASDAQ"
"2019-10-22 10:15:00",22.5475,22.6214,22.4752,22.5413,"AAWW","NASDAQ"
"2019-10-22 10:00:00",22.5469,22.6215,22.475,22.5418,"AAWW","NASDAQ"
"2019-10-22 09:45:00",22.5465,22.6207,22.4739,22.5405,"AAWW","NASDAQ"
"2019-10-21 16:00:00",22.5471,22.6212,22.4745,22.5414,"AAWW","NASDAQ"
"2019-10-21 15:45:00",22.5461,22.6208,22.4743,22.5412,"AAWW","NASDAQ"
"2019-10-21 15:30:00",22.5434,22.6188,22.4729,22.5402,"AAWW","NASDAQ"
"2019-10-21 15:15:00",22.5407,22.6166,22.4699,22.5375,"AAWW","NASDAQ"
"2019-10-21 15:00:00",22.5372,22.6132,22.4665,22.5347,"AAWW","NASDAQ"
"2019-10-21 14:45:00",22.5338,22.6093,22.4625,22.5313,"AAWW","NASDAQ"
"2019-10-21 14:30:00",22.5294,22.6057,22.4588,22.528,"AAWW","NASDAQ"
"2019-10-21 14:15:00",22.5246,22.6014,22.455,22.5234,"AAWW","NASDAQ"
"2019-10-21 14:00:00",22.5212,22.5971,22.4512,22.5186,"AAWW","NASDAQ"
"2019-10-21 13:45:00",22.5176,22.594,22.4474,22.5151,"AAWW","NASDAQ"
"2019-10-21 13:30:00",22.5123,22.5893,22.4434,22.5115,"AAWW","NASDAQ"
"2019-10-21 13:15:00",22.5068,22.5822,22.4374,22.5061,"AAWW","NASDAQ"
"2019-10-21 13:00:00",22.501,22.576,22.4316,22.5004,"AAWW","NASDAQ"
"2019-10-21 12:45:00",22.4935,22.5692,22.4252,22.4947,"AAWW","NASDAQ"
"2019-10-21 12:30:00",22.4855,22.562,22.4173,22.4873,"AAWW","NASDAQ"
"2019-10-21 12:15:00",22.4756,22.5522,22.4088,22.479,"AAWW","NASDAQ"
"2019-10-21 12:00:00",22.4618,22.5392,22.3981,22.4691,"AAWW","NASDAQ"
"2019-10-21 11:45:00",22.4497,22.5258,22.3857,22.4551,"AAWW","NASDAQ"
"2019-10-21 11:30:00",22.439,22.5139,22.3749,22.443,"AAWW","NASDAQ"
"2019-10-21 11:15:00",22.4284,22.5036,22.3642,22.4321,"AAWW","NASDAQ"
"2019-10-21 11:00:00",22.4183,22.4935,22.354,22.4215,"AAWW","NASDAQ"
"2019-10-21 10:45:00",22.4093,22.4842,22.3444,22.4114,"AAWW","NASDAQ"
"2019-10-21 10:30:00",22.4007,22.4756,22.3355,22.4024,"AAWW","NASDAQ"
"2019-10-21 10:15:00",22.3911,22.4667,22.326,22.3936,"AAWW","NASDAQ"
"2019-10-21 10:00:00",22.3823,22.4571,22.3174,22.3839,"AAWW","NASDAQ"
"2019-10-21 09:45:00",22.372,22.4476,22.3087,22.3749,"AAWW","NASDAQ"
"2019-10-18 16:00:00",22.366,22.4366,22.3021,22.3652,"AAWW","NASDAQ"
"2019-10-18 15:45:00",22.3634,22.4342,22.299,22.3626,"AAWW","NASDAQ"
"2019-10-18 15:30:00",22.361,22.4321,22.2959,22.3598,"AAWW","NASDAQ"
"2019-10-18 15:15:00",22.3589,22.4302,22.2935,22.3574,"AAWW","NASDAQ"
"2019-10-18 15:00:00",22.3563,22.4283,22.291,22.3554,"AAWW","NASDAQ"
"2019-10-18 14:45:00",22.3539,22.4263,22.2883,22.3529,"AAWW","NASDAQ"
"2019-10-18 14:30:00",22.3514,22.4245,22.2855,22.3506,"AAWW","NASDAQ"
"2019-10-18 14:15:00",22.3491,22.4226,22.2826,22.3481,"AAWW","NASDAQ"
"2019-10-18 14:00:00",22.3463,22.4204,22.2797,22.3459,"AAWW","NASDAQ"
"2019-10-18 13:45:00",22.3435,22.4181,22.2764,22.3431,"AAWW","NASDAQ"
"2019-10-18 13:30:00",22.3409,22.4156,22.2732,22.34,"AAWW","NASDAQ"
"2019-10-18 13:15:00",22.3379,22.4132,22.27,22.3373,"AAWW","NASDAQ"
"2019-10-18 13:00:00",22.3351,22.4106,22.2668,22.3342,"AAWW","NASDAQ"
"2019-10-18 12:45:00",22.3324,22.4084,22.2638,22.3319,"AAWW","NASDAQ"
"2019-10-18 12:30:00",22.3301,22.4063,22.261,22.3294,"AAWW","NASDAQ"
"2019-10-18 12:15:00",22.3284,22.405,22.2588,22.3276,"AAWW","NASDAQ"
"2019-10-18 12:00:00",22.3262,22.4031,22.2562,22.3256,"AAWW","NASDAQ"
"2019-10-18 11:45:00",22.3236,22.4013,22.2537,22.3237,"AAWW","NASDAQ"
"2019-10-18 11:30:00",22.3199,22.3982,22.2506,22.3213,"AAWW","NASDAQ"
"2019-10-18 11:15:00",22.316,22.3947,22.2466,22.3178,"AAWW","NASDAQ"
"2019-10-18 11:00:00",22.3115,22.3904,22.242,22.3135,"AAWW","NASDAQ"
"2019-10-18 10:45:00",22.3075,22.3861,22.2373,22.3084,"AAWW","NASDAQ"
"2019-10-18 10:30:00",22.3032,22.382,22.2324,22.3039,"AAWW","NASDAQ"
"2019-10-18 10:15:00",22.2977,22.3772,22.2278,22.2994,"AAWW","NASDAQ"
"2019-10-18 10:00:00",22.294,22.3724,22.2236,22.2941,"AAWW","NASDAQ"
"2019-10-18 09:45:00",22.2919,22.3684,22.2208,22.291,"AAWW","NASDAQ"
"2019-10-17 16:00:00",22.2907,22.366,22.219,22.2884,"AAWW","NASDAQ"
"2019-10-17 15:45:00",22.2881,22.3637,22.2162,22.2858,"AAWW","NASDAQ"
"2019-10-17 15:30:00",22.2846,22.361,22.2131,22.2831,"AAWW","NASDAQ"
"2019-10-17 15:15:00",22.2806,22.3575,22.209,22.2797,"AAWW","NASDAQ"
"2019-10-17 15:00:00",22.2757,22.3529,22.2041,22.2753,"AAWW","NASDAQ"
"2019-10-17 14:45:00",22.2712,22.3487,22.1991,22.2703,"AAWW","NASDAQ"
"2019-10-17 14:30:00",22.2649,22.3432,22.1938,22.2656,"AAWW","NASDAQ"
"2019-10-17 14:15:00",22.26,22.338,22.1881,22.2598,"AAWW","NASDAQ"
"2019-10-17 14:00:00",22.2549,22.3336,22.1827,22.2551,"AAWW","NASDAQ"
"2019-10-17 13:45:00",22.2507,22.3293,22.1777,22.2501,"AAWW","NASDAQ"
"2019-10-17 13:30:00",22.2474,22.3257,22.1737,22.246,"AAWW","NASDAQ"
"2019-10-17 13:15:00",22.2441,22.3221,22.1697,22.2422,"AAWW","NASDAQ"
"2019-10-17 13:00:00",22.2412,22.3197,22.1662,22.2392,"AAWW","NASDAQ"
"2019-10-17 12:45:00",22.2379,22.3166,22.1625,22.2363,"AAWW","NASDAQ"
"2019-10-17 12:30:00",22.2343,22.3135,22.1581,22.2324,"AAWW","NASDAQ"
"2019-10-17 12:15:00",22.2297,22.3095,22.1545,22.2287,"AAWW","NASDAQ"
"2019-10-17 12:00:00",22.224,22.3045,22.1493,22.2243,"AAWW","NASDAQ"
"2019-10-17 11:45:00",22.2162,22.2975,22.1425,22.2182,"AAWW","NASDAQ"
"2019-10-17 11:30:00",22.2075,22.2895,22.1343,22.2106,"AAWW","NASDAQ"
"2019-10-17 11:15:00",22.2009,22.2814,22.1271,22.2018,"AAWW","NASDAQ"
"2019-10-17 11:00:00",22.1944,22.2751,22.1206,22.195,"AAWW","NASDAQ"
"2019-10-17 10:45:00",22.1911,22.2698,22.1167,22.1889,"AAWW","NASDAQ"
"2019-10-17 10:30:00",22.1868,22.2662,22.1135,22.1854,"AAWW","NASDAQ"
"2019-10-17 10:15:00",22.1829,22.2619,22.1089,22.1808,"AAWW","NASDAQ"
"2019-10-17 10:00:00",22.1807,22.2584,22.106,22.1768,"AAWW","NASDAQ"
"2019-10-17 09:45:00",22.1774,22.2557,22.1031,22.174,"AAWW","NASDAQ"
"2019-10-16 16:00:00",22.1752,22.2538,22.1031,22.1725,"AAWW","NASDAQ"
"2019-10-16 15:45:00",22.1739,22.2532,22.1018,22.1718,"AAWW","NASDAQ"
"2019-10-16 15:30:00",22.1719,22.2518,22.0996,22.1703,"AAWW","NASDAQ"
"2019-10-16 15:15:00",22.1701,22.2498,22.0973,22.1681,"AAWW","NASDAQ"
"2019-10-16 15:00:00",22.1679,22.2482,22.095,22.1664,"AAWW","NASDAQ"
"2019-10-16 14:45:00",22.1654,22.2462,22.092,22.164,"AAWW","NASDAQ"
"2019-10-16 14:30:00",22.1632,22.2444,22.0892,22.1617,"AAWW","NASDAQ"
"2019-10-16 14:15:00",22.1601,22.242,22.0864,22.1594,"AAWW","NASDAQ"
"2019-10-16 14:00:00",22.1584,22.2395,22.084,22.156,"AAWW","NASDAQ"
"2019-10-16 13:45:00",22.1558,22.2375,22.0817,22.1544,"AAWW","NASDAQ"
"2019-10-16 13:30:00",22.1532,22.2354,22.0787,22.1519,"AAWW","NASDAQ"
"2019-10-16 13:15:00",22.1503,22.2333,22.0757,22.1495,"AAWW","NASDAQ"
"2019-10-16 13:00:00",22.147,22.2307,22.0721,22.1466,"AAWW","NASDAQ"
"2019-10-16 12:45:00",22.1426,22.227,22.0676,22.1428,"AAWW","NASDAQ"
"2019-10-16 12:30:00",22.1375,22.2224,22.0625,22.1384,"AAWW","NASDAQ"
"2019-10-16 12:15:00",22.1311,22.2168,22.057,22.1335,"AAWW","NASDAQ"
"2019-10-16 12:00:00",22.1247,22.2105,22.0501,22.1271,"AAWW","NASDAQ"
"2019-10-16 11:45:00",22.1182,22.2046,22.0435,22.121,"AAWW","NASDAQ"
"2019-10-16 11:30:00",22.1135,22.1987,22.0383,22.1147,"AAWW","NASDAQ"
"2019-10-16 11:15:00",22.1083,22.1942,22.0333,22.1103,"AAWW","NASDAQ"
"2019-10-16 11:00:00",22.1021,22.1886,22.0275,22.105,"AAWW","NASDAQ"
"2019-10-16 10:45:00",22.096,22.1829,22.021,22.0985,"AAWW","NASDAQ"
"2019-10-16 10:30:00",22.0885,22.1761,22.0145,22.0925,"AAWW","NASDAQ"
"2019-10-16 10:15:00",22.0814,22.1691,22.0075,22.0849,"AAWW","NASDAQ"
"2019-10-16 10:00:00",22.0767,22.1629,22.0021,22.0779,"AAWW","NASDAQ"
"2019-10-16 09:45:00",22.0689,22.1559,21.9966,22.0732,"AAWW","NASDAQ"
"2019-10-15 16:00:00",22.0658,22.1484,21.9936,22.0662,"AAWW","NASDAQ"
"2019-10-15 15:45:00",22.064,22.1466,21.9913,22.0636,"AAWW","NASDAQ"
"2019-10-15 15:30:00",22.0637,22.1452,21.9905,22.0617,"AAWW","NASDAQ"
"2019-10-15 15:15:00",22.0668,22.1453,21.9934,22.0614,"AAWW","NASDAQ"
"2019-10-15 15:00:00",22.0687,22.1479,21.9958,22.0645,"AAWW","NASDAQ"
"2019-10-15 14:45:00",22.0697,22.1497,21.9973,22.0667,"AAWW","NASDAQ"
"2019-10-15 14:30:00",22.0697,22.1504,21.9974,22.0675,"AAWW","NASDAQ"
"2019-10-15 14:15:00",22.0691,22.1502,21.9964,22.0672,"AAWW","NASDAQ"
"2019-10-15 14:00:00",22.0685,22.1503,21.9956,22.0665,"AAWW","NASDAQ"
"2019-10-15 13:45:00",22.0673,22.1498,21.994,22.0655,"AAWW","NASDAQ"
"2019-10-15 13:30:00",22.0668,22.1493,21.9927,22.0642,"AAWW","NASDAQ"
"2019-10-15 13:15:00",22.0662,22.1493,21.9916,22.0638,"AAWW","NASDAQ"
"2019-10-15 13:00:00",22.0659,22.1495,21.9909,22.0634,"AAWW","NASDAQ"
"2019-10-15 12:45:00",22.0645,22.149,21.9897,22.0627,"AAWW","NASDAQ"
"2019-10-15 12:30:00",22.0638,22.1483,21.9881,22.0614,"AAWW","NASDAQ"
"2019-10-15 12:15:00",22.0636,22.1483,21.9872,22.0606,"AAWW","NASDAQ"
"2019-10-15 12:00:00",22.0638,22.1487,21.9869,22.0603,"AAWW","NASDAQ"
"2019-10-15 11:45:00",22.0646,22.1497,21.9872,22.0607,"AAWW","NASDAQ"
"2019-10-15 11:30:00",22.0651,22.1507,21.9881,22.0617,"AAWW","NASDAQ"
"2019-10-15 11:15:00",22.0653,22.1515,21.9887,22.062,"AAWW","NASDAQ"
"2019-10-15 11:00:00",22.0657,22.1515,21.9884,22.0624,"AAWW","NASDAQ"
"2019-10-15 10:45:00",22.0676,22.1526,21.9899,22.063,"AAWW","NASDAQ"
"2019-10-15 10:30:00",22.0703,22.1548,21.9923,22.0648,"AAWW","NASDAQ"
"2019-10-15 10:15:00",22.074,22.1583,21.9954,22.0676,"AAWW","NASDAQ"
"2019-10-15 10:00:00",22.0767,22.1618,21.9999,22.0709,"AAWW","NASDAQ"
"2019-10-15 09:45:00",22.0793,22.1646,22.0026,22.0738,"AAWW","NASDAQ"
"2019-10-14 16:00:00",22.0839,22.1682,22.0077,22.0767,"AAWW","NASDAQ"
"2019-10-14 15:45:00",22.0852,22.1701,22.0122,22.0804,"AAWW","NASDAQ"
"2019-10-14 15:30:00",22.0874,22.1722,22.0139,22.0816,"AAWW","NASDAQ"
"2019-10-14 15:15:00",22.0894,22.1748,22.0157,22.0838,"AAWW","NASDAQ"
"2019-10-14 15:00:00",22.0914,22.1773,22.0172,22.0859,"AAWW","NASDAQ"
"2019-10-14 14:45:00",22.0923,22.1791,22.0184,22.0879,"AAWW","NASDAQ"
"2019-10-14 14:30:00",22.0929,22.1805,22.0186,22.0888,"AAWW","NASDAQ"
"2019-10-14 14:15:00",22.0925,22.181,22.0185,22.0894,"AAWW","NASDAQ"
"2019-10-14 14:00:00",22.0938,22.1815,22.019,22.089,"AAWW","NASDAQ"
"2019-10-14 13:45:00",22.0953,22.1837,22.0202,22.0903,"AAWW","NASDAQ"
"2019-10-14 13:30:00",22.0966,22.1859,22.0211,22.0918,"AAWW","NASDAQ"
"2019-10-14 13:15:00",22.0975,22.1868,22.0215,22.0929,"AAWW","NASDAQ"
"2019-10-14 13:00:00",22.099,22.1887,22.0222,22.0939,"AAWW","NASDAQ"
"2019-10-14 12:45:00",22.1001,22.1902,22.023,22.0954,"AAWW","NASDAQ"
"2019-10-14 12:30:00",22.1016,22.1917,22.0237,22.0964,"AAWW","NASDAQ"
"2019-10-14 12:15:00",22.1023,22.1931,22.0242,22.0976,"AAWW","NASDAQ"
"2019-10-14 12:00:00",22.1045,22.1948,22.0258,22.0983,"AAWW","NASDAQ"
"2019-10-14 11:45:00",22.1068,22.1972,22.0275,22.1006,"AAWW","NASDAQ"
"2019-10-14 11:30:00",22.1095,22.1997,22.0296,22.1028,"AAWW","NASDAQ"
"2019-10-14 11:15:00",22.1143,22.2038,22.0336,22.1059,"AAWW","NASDAQ"
"2019-10-14 11:00:00",22.1209,22.2095,22.0394,22.1107,"AAWW","NASDAQ"
"2019-10-14 10:45:00",22.1287,22.2166,22.0464,22.1171,"AAWW","NASDAQ"
"2019-10-14 10:30:00",22.1353,22.2239,22.0543,22.1252,"AAWW","NASDAQ"
"2019-10-14 10:15:00",22.1404,22.2297,22.0609,22.1322,"AAWW","NASDAQ"
"2019-10-14 10:00:00",22.1455,22.235,22.0654,22.1374,"AAWW","NASDAQ"
"2019-10-14 09:45:00",22.1515,22.2402,22.0709,22.1427,"AAWW","NASDAQ"
"2019-10-11 16:00:00",22.1571,22.2465,22.0778,22.1495,"AAWW","NASDAQ"
"2019-10-11 15:45:00",22.1584,22.2487,22.081,22.1531,"AAWW","NASDAQ"
"2019-10-11 15:30:00",22.1588,22.2493,22.0812,22.1541,"AAWW","NASDAQ"
"2019-10-11 15:15:00",22.1611,22.2506,22.0829,22.1545,"AAWW","NASDAQ"
"2019-10-11 15:00:00",22.164,22.2532,22.0855,22.1563,"AAWW","NASDAQ"
"2019-10-11 14:45:00",22.166,22.256,22.0877,22.1591,"AAWW","NASDAQ"
"2019-10-11 14:30:00",22.1674,22.258,22.0893,22.1614,"AAWW","NASDAQ"
"2019-10-11 14:15:00",22.1681,22.2594,22.0901,22.163,"AAWW","NASDAQ"
"2019-10-11 14:00:00",22.1677,22.2598,22.0903,22.164,"AAWW","NASDAQ"
"2019-10-11 13:45:00",22.1682,22.2603,22.09,22.1636,"AAWW","NASDAQ"
"2019-10-11 13:30:00",22.1703,22.2616,22.0914,22.1641,"AAWW","NASDAQ"
"2019-10-11 13:15:00",22.1714,22.2632,22.0931,22.1659,"AAWW","NASDAQ"
"2019-10-11 13:00:00",22.1722,22.2646,22.0934,22.1668,"AAWW","NASDAQ"
"2019-10-11 12:45:00",22.1732,22.2662,22.0939,22.1677,"AAWW","NASDAQ"
"2019-10-11 12:30:00",22.173,22.2667,22.0947,22.1681,"AAWW","NASDAQ"
"2019-10-11 12:15:00",22.1761,22.2674,22.0971,22.168,"AAWW","NASDAQ"
"2019-10-11 12:00:00",22.1797,22.2708,22.1008,22.1704,"AAWW","NASDAQ"
"2019-10-11 11:45:00",22.18,22.272,22.1034,22.1738,"AAWW","NASDAQ"
"2019-10-11 11:30:00",22.1804,22.2728,22.1031,22.1736,"AAWW","NASDAQ"
"2019-10-11 11:15:00",22.1805,22.273,22.1029,22.1738,"AAWW","NASDAQ"
"2019-10-11 11:00:00",22.1808,22.2736,22.103,22.174,"AAWW","NASDAQ"
"2019-10-11 10:45:00",22.1816,22.2738,22.1036,22.1742,"AAWW","NASDAQ"
"2019-10-11 10:30:00",22.184,22.2753,22.1053,22.1753,"AAWW","NASDAQ"
"2019-10-11 10:15:00",22.1888,22.2778,22.1094,22.1773,"AAWW","NASDAQ"
"2019-10-11 10:00:00",22.196,22.2815,22.1159,22.1822,"AAWW","NASDAQ"
"2019-10-11 09:45:00",22.2044,22.2879,22.1236,22.1889,"AAWW","NASDAQ"
"2019-10-10 16:00:00",22.2088,22.2897,22.1341,22.1969,"AAWW","NASDAQ"
"2019-10-10 15:45:00",22.2189,22.2998,22.1435,22.2063,"AAWW","NASDAQ"
"2019-10-10 15:30:00",22.2286,22.3101,22.1531,22.2165,"AAWW","NASDAQ"
"2019-10-10 15:15:00",22.238,22.32,22.1622,22.2262,"AAWW","NASDAQ"
"2019-10-10 15:00:00",22.2483,22.3305,22.1719,22.2357,"AAWW","NASDAQ"
"2019-10-10 14:45:00",22.2593,22.3417,22.1821,22.2459,"AAWW","NASDAQ"
"2019-10-10 14:30:00",22.2701,22.3524,22.1925,22.2569,"AAWW","NASDAQ"
"2019-10-10 14:15:00",22.2799,22.3627,22.2025,22.2676,"AAWW","NASDAQ"
"2019-10-10 14:00:00",22.2903,22.373,22.2123,22.2779,"AAWW","NASDAQ"
"2019-10-10 13:45:00",22.3012,22.3839,22.2223,22.2885,"AAWW","NASDAQ"
"2019-10-10 13:30:00",22.3122,22.3953,22.2331,22.2997,"AAWW","NASDAQ"
"2019-10-10 13:15:00",22.324,22.4067,22.2442,22.3106,"AAWW","NASDAQ"
"2019-10-10 13:00:00",22.3363,22.419,22.2558,22.3221,"AAWW","NASDAQ"
"2019-10-10 12:45:00",22.3486,22.432,22.2676,22.3342,"AAWW","NASDAQ"
"2019-10-10 12:30:00",22.3612,22.4449,22.2803,22.3463,"AAWW","NASDAQ"
"2019-10-10 12:15:00",22.3728,22.4573,22.2922,22.3589,"AAWW","NASDAQ"
"2019-10-10 12:00:00",22.3835,22.4687,22.3032,22.3706,"AAWW","NASDAQ"
"2019-10-10 11:45:00",22.393,22.479,22.3132,22.3811,"AAWW","NASDAQ"
"2019-10-10 11:30:00",22.4038,22.4892,22.3232,22.3908,"AAWW","NASDAQ"
"2019-10-10 11:15:00",22.414,22.5001,22.3336,22.4018,"AAWW","NASDAQ"
"2019-10-10 11:00:00",22.4244,22.511,22.3438,22.412,"AAWW","NASDAQ"
"2019-10-10 10:45:00",22.4355,22.5213,22.3543,22.4218,"AAWW","NASDAQ"
"2019-10-10 10:30:00",22.4468,22.5327,22.3662,22.4336,"AAWW","NASDAQ"
"2019-10-10 10:15:00",22.4586,22.5446,22.3774,22.4449,"AAWW","NASDAQ"
"2019-10-10 10:00:00",22.4686,22.5552,22.3887,22.4569,"AAWW","NASDAQ"
"2019-10-10 09:45:00",22.4784,22.5659,22.399,22.4667,"AAWW","NASDAQ"
"2019-10-09 16:00:00",22.4888,22.5771,22.41,22.478,"AAWW","NASDAQ"
