"times","slowd","slowk","symbol","market"
"2019-10-11 11:30:00",85.5388,88.2933,"AAXJ","NASDAQ"
"2019-10-11 11:15:00",87.5245,83.2935,"AAXJ","NASDAQ"
"2019-10-11 11:00:00",92.5067,85.0296,"AAXJ","NASDAQ"
"2019-10-11 10:45:00",96.8079,94.2503,"AAXJ","NASDAQ"
"2019-10-11 10:30:00",94.4989,98.24,"AAXJ","NASDAQ"
"2019-10-11 10:15:00",90.4562,97.9332,"AAXJ","NASDAQ"
"2019-10-11 10:00:00",85.2129,87.3233,"AAXJ","NASDAQ"
"2019-10-11 09:45:00",83.1839,86.112,"AAXJ","NASDAQ"
"2019-10-10 16:00:00",77.6887,82.2035,"AAXJ","NASDAQ"
"2019-10-10 15:45:00",68.0365,81.2362,"AAXJ","NASDAQ"
"2019-10-10 15:30:00",56.6617,69.6264,"AAXJ","NASDAQ"
"2019-10-10 15:15:00",48.0202,53.247,"AAXJ","NASDAQ"
"2019-10-10 15:00:00",50.9926,47.1116,"AAXJ","NASDAQ"
"2019-10-10 14:45:00",56.5259,43.702,"AAXJ","NASDAQ"
"2019-10-10 14:30:00",65.2018,62.1643,"AAXJ","NASDAQ"
"2019-10-10 14:15:00",61.0295,63.7113,"AAXJ","NASDAQ"
"2019-10-10 14:00:00",53.1669,69.7299,"AAXJ","NASDAQ"
"2019-10-10 13:45:00",36.7214,49.6472,"AAXJ","NASDAQ"
"2019-10-10 13:30:00",23.347,40.1237,"AAXJ","NASDAQ"
"2019-10-10 13:15:00",10.7662,20.3935,"AAXJ","NASDAQ"
"2019-10-10 13:00:00",12.434,9.5238,"AAXJ","NASDAQ"
"2019-10-10 12:45:00",28.2188,2.3812,"AAXJ","NASDAQ"
"2019-10-10 12:30:00",55.0263,25.397,"AAXJ","NASDAQ"
"2019-10-10 12:15:00",76.1901,56.8782,"AAXJ","NASDAQ"
"2019-10-10 12:00:00",87.246,82.8039,"AAXJ","NASDAQ"
"2019-10-10 11:45:00",91.4326,88.8882,"AAXJ","NASDAQ"
"2019-10-10 11:30:00",93.4713,90.0459,"AAXJ","NASDAQ"
"2019-10-10 11:15:00",94.4485,95.3637,"AAXJ","NASDAQ"
"2019-10-10 11:00:00",94.3497,95.0043,"AAXJ","NASDAQ"
"2019-10-10 10:45:00",93.5858,92.9776,"AAXJ","NASDAQ"
"2019-10-10 10:30:00",83.9736,95.0672,"AAXJ","NASDAQ"
"2019-10-10 10:15:00",64.2203,92.7125,"AAXJ","NASDAQ"
"2019-10-10 10:00:00",45.6634,64.141,"AAXJ","NASDAQ"
"2019-10-10 09:45:00",38.4188,35.8076,"AAXJ","NASDAQ"
"2019-10-09 16:00:00",46.3594,37.0417,"AAXJ","NASDAQ"
"2019-10-09 15:45:00",49.8147,42.4072,"AAXJ","NASDAQ"
"2019-10-09 15:30:00",58.889,59.6294,"AAXJ","NASDAQ"
"2019-10-09 15:15:00",57.3796,47.4075,"AAXJ","NASDAQ"
"2019-10-09 15:00:00",59.3676,69.6301,"AAXJ","NASDAQ"
"2019-10-09 14:45:00",47.7753,55.1012,"AAXJ","NASDAQ"
"2019-10-09 14:30:00",41.4245,53.3714,"AAXJ","NASDAQ"
"2019-10-09 14:15:00",34.0046,34.8531,"AAXJ","NASDAQ"
"2019-10-09 14:00:00",40.165,36.0491,"AAXJ","NASDAQ"
"2019-10-09 13:45:00",53.281,31.1116,"AAXJ","NASDAQ"
"2019-10-09 13:30:00",72.2753,53.3343,"AAXJ","NASDAQ"
"2019-10-09 13:15:00",82.6714,75.3971,"AAXJ","NASDAQ"
"2019-10-09 13:00:00",84.1262,88.0946,"AAXJ","NASDAQ"
"2019-10-09 12:45:00",83.2883,84.5226,"AAXJ","NASDAQ"
"2019-10-09 12:30:00",75.5729,79.7614,"AAXJ","NASDAQ"
"2019-10-09 12:15:00",60.7143,85.581,"AAXJ","NASDAQ"
"2019-10-09 12:00:00",40.2895,61.3762,"AAXJ","NASDAQ"
"2019-10-09 11:45:00",31.6362,35.1856,"AAXJ","NASDAQ"
"2019-10-09 11:30:00",42.1297,24.3066,"AAXJ","NASDAQ"
"2019-10-09 11:15:00",60.3821,35.4163,"AAXJ","NASDAQ"
"2019-10-09 11:00:00",79.357,66.6662,"AAXJ","NASDAQ"
"2019-10-09 10:45:00",87.1033,79.0638,"AAXJ","NASDAQ"
"2019-10-09 10:30:00",80.9043,92.3411,"AAXJ","NASDAQ"
"2019-10-09 10:15:00",61.0648,89.905,"AAXJ","NASDAQ"
"2019-10-09 10:00:00",35.2105,60.4669,"AAXJ","NASDAQ"
"2019-10-09 09:45:00",19.0821,32.8225,"AAXJ","NASDAQ"
"2019-10-08 16:00:00",14.7354,12.342,"AAXJ","NASDAQ"
"2019-10-08 15:45:00",21.8453,12.0817,"AAXJ","NASDAQ"
"2019-10-08 15:30:00",34.1143,19.7824,"AAXJ","NASDAQ"
"2019-10-08 15:15:00",46.9652,33.6718,"AAXJ","NASDAQ"
"2019-10-08 15:00:00",51.4825,48.8887,"AAXJ","NASDAQ"
"2019-10-08 14:45:00",52.0386,58.3352,"AAXJ","NASDAQ"
"2019-10-08 14:30:00",49.1366,47.2236,"AAXJ","NASDAQ"
"2019-10-08 14:15:00",49.9695,50.5569,"AAXJ","NASDAQ"
"2019-10-08 14:00:00",48.0249,49.6291,"AAXJ","NASDAQ"
"2019-10-08 13:45:00",50.6261,49.7224,"AAXJ","NASDAQ"
"2019-10-08 13:30:00",56.9036,44.723,"AAXJ","NASDAQ"
"2019-10-08 13:15:00",63.6783,57.4329,"AAXJ","NASDAQ"
"2019-10-08 13:00:00",59.6375,68.555,"AAXJ","NASDAQ"
"2019-10-08 12:45:00",46.1106,65.047,"AAXJ","NASDAQ"
"2019-10-08 12:30:00",29.9223,45.3106,"AAXJ","NASDAQ"
"2019-10-08 12:15:00",21.711,27.9742,"AAXJ","NASDAQ"
"2019-10-08 12:00:00",25.696,16.4822,"AAXJ","NASDAQ"
"2019-10-08 11:45:00",36.0759,20.6767,"AAXJ","NASDAQ"
"2019-10-08 11:30:00",41.6805,39.9291,"AAXJ","NASDAQ"
"2019-10-08 11:15:00",34.7029,47.6218,"AAXJ","NASDAQ"
"2019-10-08 11:00:00",22.9054,37.4905,"AAXJ","NASDAQ"
"2019-10-08 10:45:00",12.8318,18.9962,"AAXJ","NASDAQ"
"2019-10-08 10:30:00",10.7107,12.2294,"AAXJ","NASDAQ"
"2019-10-08 10:15:00",19.1784,7.2697,"AAXJ","NASDAQ"
"2019-10-08 10:00:00",39.5949,12.6329,"AAXJ","NASDAQ"
"2019-10-08 09:45:00",58.012,37.6326,"AAXJ","NASDAQ"
"2019-10-07 16:00:00",63.2634,68.5194,"AAXJ","NASDAQ"
"2019-10-07 15:45:00",48.6509,67.884,"AAXJ","NASDAQ"
"2019-10-07 15:30:00",32.7191,53.3868,"AAXJ","NASDAQ"
"2019-10-07 15:15:00",21.405,24.682,"AAXJ","NASDAQ"
"2019-10-07 15:00:00",28.2105,20.0885,"AAXJ","NASDAQ"
"2019-10-07 14:45:00",41.7761,19.4446,"AAXJ","NASDAQ"
"2019-10-07 14:30:00",53.6061,45.0985,"AAXJ","NASDAQ"
"2019-10-07 14:15:00",48.9951,60.7852,"AAXJ","NASDAQ"
"2019-10-07 14:00:00",32.9755,54.9347,"AAXJ","NASDAQ"
"2019-10-07 13:45:00",20.77,31.2652,"AAXJ","NASDAQ"
"2019-10-07 13:30:00",16.1015,12.7264,"AAXJ","NASDAQ"
"2019-10-07 13:15:00",19.1625,18.3184,"AAXJ","NASDAQ"
"2019-10-07 13:00:00",19.8421,17.2598,"AAXJ","NASDAQ"
"2019-10-07 12:45:00",22.9326,21.9092,"AAXJ","NASDAQ"
"2019-10-07 12:30:00",23.1478,20.3575,"AAXJ","NASDAQ"
"2019-10-07 12:15:00",28.5277,26.531,"AAXJ","NASDAQ"
"2019-10-07 12:00:00",39.3102,22.555,"AAXJ","NASDAQ"
"2019-10-07 11:45:00",58.0264,36.4972,"AAXJ","NASDAQ"
"2019-10-07 11:30:00",66.5951,58.8784,"AAXJ","NASDAQ"
"2019-10-07 11:15:00",58.5711,78.7035,"AAXJ","NASDAQ"
"2019-10-07 11:00:00",36.7902,62.2034,"AAXJ","NASDAQ"
"2019-10-07 10:45:00",19.7594,34.8064,"AAXJ","NASDAQ"
"2019-10-07 10:30:00",12.7096,13.3609,"AAXJ","NASDAQ"
"2019-10-07 10:15:00",20.051,11.1108,"AAXJ","NASDAQ"
"2019-10-07 10:00:00",34.1614,13.6571,"AAXJ","NASDAQ"
"2019-10-07 09:45:00",53.6843,35.385,"AAXJ","NASDAQ"
"2019-10-04 16:00:00",68.6942,53.4421,"AAXJ","NASDAQ"
"2019-10-04 15:45:00",80.6481,72.2259,"AAXJ","NASDAQ"
"2019-10-04 15:30:00",88.3945,80.4148,"AAXJ","NASDAQ"
"2019-10-04 15:15:00",93.1155,89.3035,"AAXJ","NASDAQ"
"2019-10-04 15:00:00",94.9604,95.4653,"AAXJ","NASDAQ"
"2019-10-04 14:45:00",94.425,94.5776,"AAXJ","NASDAQ"
"2019-10-04 14:30:00",93.6914,94.8384,"AAXJ","NASDAQ"
"2019-10-04 14:15:00",90.746,93.8591,"AAXJ","NASDAQ"
"2019-10-04 14:00:00",84.6136,92.3766,"AAXJ","NASDAQ"
"2019-10-04 13:45:00",77.4937,86.0022,"AAXJ","NASDAQ"
"2019-10-04 13:30:00",75.2765,75.4621,"AAXJ","NASDAQ"
"2019-10-04 13:15:00",78.0541,71.0169,"AAXJ","NASDAQ"
"2019-10-04 13:00:00",83.0455,79.3507,"AAXJ","NASDAQ"
"2019-10-04 12:45:00",83.684,83.7948,"AAXJ","NASDAQ"
"2019-10-04 12:30:00",83.6745,85.991,"AAXJ","NASDAQ"
"2019-10-04 12:15:00",82.4478,81.2661,"AAXJ","NASDAQ"
"2019-10-04 12:00:00",76.9639,83.7663,"AAXJ","NASDAQ"
"2019-10-04 11:45:00",61.3874,82.3109,"AAXJ","NASDAQ"
"2019-10-04 11:30:00",39.9796,64.8144,"AAXJ","NASDAQ"
"2019-10-04 11:15:00",23.2869,37.0367,"AAXJ","NASDAQ"
"2019-10-04 11:00:00",19.2126,18.0877,"AAXJ","NASDAQ"
"2019-10-04 10:45:00",19.6846,14.7363,"AAXJ","NASDAQ"
"2019-10-04 10:30:00",29.1633,24.8138,"AAXJ","NASDAQ"
"2019-10-04 10:15:00",35.6275,19.5037,"AAXJ","NASDAQ"
"2019-10-04 10:00:00",47.4726,43.1726,"AAXJ","NASDAQ"
"2019-10-04 09:45:00",40.9519,44.2062,"AAXJ","NASDAQ"
"2019-10-03 16:00:00",35.9387,55.0391,"AAXJ","NASDAQ"
"2019-10-03 15:45:00",30.3707,23.6105,"AAXJ","NASDAQ"
"2019-10-03 15:30:00",43.8258,29.1665,"AAXJ","NASDAQ"
"2019-10-03 15:15:00",55.0014,38.335,"AAXJ","NASDAQ"
"2019-10-03 15:00:00",63.5904,63.976,"AAXJ","NASDAQ"
"2019-10-03 14:45:00",65.9185,62.6931,"AAXJ","NASDAQ"
"2019-10-03 14:30:00",69.1388,64.1021,"AAXJ","NASDAQ"
"2019-10-03 14:15:00",73.2306,70.9604,"AAXJ","NASDAQ"
"2019-10-03 14:00:00",73.9603,72.3541,"AAXJ","NASDAQ"
"2019-10-03 13:45:00",74.7313,76.3772,"AAXJ","NASDAQ"
"2019-10-03 13:30:00",71.9154,73.1497,"AAXJ","NASDAQ"
"2019-10-03 13:15:00",67.4228,74.667,"AAXJ","NASDAQ"
"2019-10-03 13:00:00",63.108,67.9294,"AAXJ","NASDAQ"
"2019-10-03 12:45:00",63.0542,59.6718,"AAXJ","NASDAQ"
"2019-10-03 12:30:00",67.9361,61.7228,"AAXJ","NASDAQ"
"2019-10-03 12:15:00",75.8724,67.7678,"AAXJ","NASDAQ"
"2019-10-03 12:00:00",82.5699,74.3177,"AAXJ","NASDAQ"
"2019-10-03 11:45:00",85.5587,85.5317,"AAXJ","NASDAQ"
"2019-10-03 11:30:00",84.1427,87.8601,"AAXJ","NASDAQ"
"2019-10-03 11:15:00",78.5285,83.2842,"AAXJ","NASDAQ"
"2019-10-03 11:00:00",76.962,81.2836,"AAXJ","NASDAQ"
"2019-10-03 10:45:00",75.0756,71.0176,"AAXJ","NASDAQ"
"2019-10-03 10:30:00",77.8622,78.5849,"AAXJ","NASDAQ"
"2019-10-03 10:15:00",77.2505,75.6245,"AAXJ","NASDAQ"
"2019-10-03 10:00:00",77.3318,79.3771,"AAXJ","NASDAQ"
"2019-10-03 09:45:00",78.808,76.7499,"AAXJ","NASDAQ"
"2019-10-02 16:00:00",82.3447,75.8684,"AAXJ","NASDAQ"
"2019-10-02 15:45:00",88.2692,83.8058,"AAXJ","NASDAQ"
"2019-10-02 15:30:00",92.1613,87.36,"AAXJ","NASDAQ"
"2019-10-02 15:15:00",93.4019,93.642,"AAXJ","NASDAQ"
"2019-10-02 15:00:00",89.0713,95.4821,"AAXJ","NASDAQ"
"2019-10-02 14:45:00",80.65,91.0817,"AAXJ","NASDAQ"
"2019-10-02 14:30:00",75.7792,80.6501,"AAXJ","NASDAQ"
"2019-10-02 14:15:00",75.3832,70.2182,"AAXJ","NASDAQ"
"2019-10-02 14:00:00",72.6641,76.4694,"AAXJ","NASDAQ"
"2019-10-02 13:45:00",57.1881,79.462,"AAXJ","NASDAQ"
"2019-10-02 13:30:00",33.1666,62.0609,"AAXJ","NASDAQ"
"2019-10-02 13:15:00",13.5567,30.0413,"AAXJ","NASDAQ"
"2019-10-02 13:00:00",9.8987,7.3977,"AAXJ","NASDAQ"
"2019-10-02 12:45:00",19.0961,3.2311,"AAXJ","NASDAQ"
"2019-10-02 12:30:00",35.3427,19.0673,"AAXJ","NASDAQ"
"2019-10-02 12:15:00",44.5771,34.99,"AAXJ","NASDAQ"
"2019-10-02 12:00:00",46.5405,51.9709,"AAXJ","NASDAQ"
"2019-10-02 11:45:00",39.0703,46.7704,"AAXJ","NASDAQ"
"2019-10-02 11:30:00",30.8655,40.8803,"AAXJ","NASDAQ"
"2019-10-02 11:15:00",24.7943,29.5603,"AAXJ","NASDAQ"
"2019-10-02 11:00:00",21.97,22.1559,"AAXJ","NASDAQ"
"2019-10-02 10:45:00",21.7697,22.6666,"AAXJ","NASDAQ"
"2019-10-02 10:30:00",21.5191,21.0873,"AAXJ","NASDAQ"
"2019-10-02 10:15:00",22.1008,21.555,"AAXJ","NASDAQ"
"2019-10-02 10:00:00",27.0288,21.915,"AAXJ","NASDAQ"
"2019-10-02 09:45:00",31.604,22.8323,"AAXJ","NASDAQ"
"2019-10-01 16:00:00",42.288,36.3389,"AAXJ","NASDAQ"
"2019-10-01 15:45:00",49.2408,35.6407,"AAXJ","NASDAQ"
"2019-10-01 15:30:00",55.1632,54.8843,"AAXJ","NASDAQ"
"2019-10-01 15:15:00",50.1461,57.1973,"AAXJ","NASDAQ"
"2019-10-01 15:00:00",38.2074,53.4081,"AAXJ","NASDAQ"
"2019-10-01 14:45:00",28.722,39.8331,"AAXJ","NASDAQ"
"2019-10-01 14:30:00",23.3805,21.3811,"AAXJ","NASDAQ"
"2019-10-01 14:15:00",28.2571,24.9518,"AAXJ","NASDAQ"
"2019-10-01 14:00:00",36.3089,23.8085,"AAXJ","NASDAQ"
"2019-10-01 13:45:00",48.5512,36.011,"AAXJ","NASDAQ"
"2019-10-01 13:30:00",58.1328,49.1073,"AAXJ","NASDAQ"
"2019-10-01 13:15:00",59.0974,60.5353,"AAXJ","NASDAQ"
"2019-10-01 13:00:00",56.9784,64.7559,"AAXJ","NASDAQ"
"2019-10-01 12:45:00",54.7979,52.0011,"AAXJ","NASDAQ"
"2019-10-01 12:30:00",62.2523,54.1783,"AAXJ","NASDAQ"
"2019-10-01 12:15:00",62.8217,58.2145,"AAXJ","NASDAQ"
"2019-10-01 12:00:00",54.7248,74.3642,"AAXJ","NASDAQ"
"2019-10-01 11:45:00",31.9934,55.8864,"AAXJ","NASDAQ"
"2019-10-01 11:30:00",15.0808,33.9238,"AAXJ","NASDAQ"
"2019-10-01 11:15:00",6.4068,6.1699,"AAXJ","NASDAQ"
"2019-10-01 11:00:00",9.464,5.1487,"AAXJ","NASDAQ"
"2019-10-01 10:45:00",11.6515,7.9019,"AAXJ","NASDAQ"
"2019-10-01 10:30:00",13.9333,15.3415,"AAXJ","NASDAQ"
"2019-10-01 10:15:00",12.3646,11.7111,"AAXJ","NASDAQ"
"2019-10-01 10:00:00",12.0062,14.7474,"AAXJ","NASDAQ"
"2019-10-01 09:45:00",9.8021,10.6351,"AAXJ","NASDAQ"
"2019-09-30 16:00:00",7.646,10.6359,"AAXJ","NASDAQ"
"2019-09-30 15:45:00",10.3781,8.1353,"AAXJ","NASDAQ"
"2019-09-30 15:30:00",12.9821,4.1668,"AAXJ","NASDAQ"
"2019-09-30 15:15:00",17.7638,18.8321,"AAXJ","NASDAQ"
"2019-09-30 15:00:00",13.2976,15.9474,"AAXJ","NASDAQ"
"2019-09-30 14:45:00",10.953,18.5119,"AAXJ","NASDAQ"
"2019-09-30 14:30:00",7.692,5.4335,"AAXJ","NASDAQ"
"2019-09-30 14:15:00",13.1994,8.9137,"AAXJ","NASDAQ"
"2019-09-30 14:00:00",26.2159,8.7288,"AAXJ","NASDAQ"
"2019-09-30 13:45:00",49.6119,21.9559,"AAXJ","NASDAQ"
"2019-09-30 13:30:00",74.4133,47.963,"AAXJ","NASDAQ"
"2019-09-30 13:15:00",90.6072,78.9167,"AAXJ","NASDAQ"
"2019-09-30 13:00:00",95.5573,96.3601,"AAXJ","NASDAQ"
"2019-09-30 12:45:00",87.7495,96.5447,"AAXJ","NASDAQ"
"2019-09-30 12:30:00",74.2409,93.767,"AAXJ","NASDAQ"
"2019-09-30 12:15:00",51.4731,72.9369,"AAXJ","NASDAQ"
"2019-09-30 12:00:00",38.6768,56.0189,"AAXJ","NASDAQ"
"2019-09-30 11:45:00",34.9612,25.4634,"AAXJ","NASDAQ"
"2019-09-30 11:30:00",51.636,34.5482,"AAXJ","NASDAQ"
"2019-09-30 11:15:00",69.5561,44.8721,"AAXJ","NASDAQ"
"2019-09-30 11:00:00",86.9074,75.4878,"AAXJ","NASDAQ"
"2019-09-30 10:45:00",94.5496,88.3083,"AAXJ","NASDAQ"
"2019-09-30 10:30:00",96.1822,96.926,"AAXJ","NASDAQ"
"2019-09-30 10:15:00",94.8193,98.4145,"AAXJ","NASDAQ"
"2019-09-30 10:00:00",89.6664,93.2061,"AAXJ","NASDAQ"
"2019-09-30 09:45:00",83.0473,92.8373,"AAXJ","NASDAQ"
"2019-09-27 16:00:00",67.5336,82.9557,"AAXJ","NASDAQ"
"2019-09-27 15:45:00",49.4098,73.3489,"AAXJ","NASDAQ"
"2019-09-27 15:30:00",30.0695,46.2964,"AAXJ","NASDAQ"
"2019-09-27 15:15:00",19.4501,28.5842,"AAXJ","NASDAQ"
"2019-09-27 15:00:00",15.2516,15.3278,"AAXJ","NASDAQ"
"2019-09-27 14:45:00",14.8441,14.4384,"AAXJ","NASDAQ"
"2019-09-27 14:30:00",13.9858,15.9886,"AAXJ","NASDAQ"
"2019-09-27 14:15:00",12.2164,14.1054,"AAXJ","NASDAQ"
"2019-09-27 14:00:00",9.9486,11.8635,"AAXJ","NASDAQ"
"2019-09-27 13:45:00",7.7293,10.6804,"AAXJ","NASDAQ"
"2019-09-27 13:30:00",4.624,7.3017,"AAXJ","NASDAQ"
"2019-09-27 13:15:00",5.6631,5.2057,"AAXJ","NASDAQ"
"2019-09-27 13:00:00",9.8248,1.3645,"AAXJ","NASDAQ"
"2019-09-27 12:45:00",15.1447,10.419,"AAXJ","NASDAQ"
"2019-09-27 12:30:00",25.5395,17.6908,"AAXJ","NASDAQ"
"2019-09-27 12:15:00",41.5831,17.3243,"AAXJ","NASDAQ"
"2019-09-27 12:00:00",67.6267,41.6032,"AAXJ","NASDAQ"
"2019-09-27 11:45:00",83.1962,65.8219,"AAXJ","NASDAQ"
"2019-09-27 11:30:00",85.1129,95.4552,"AAXJ","NASDAQ"
"2019-09-27 11:15:00",69.432,88.3116,"AAXJ","NASDAQ"
"2019-09-27 11:00:00",49.1567,71.5719,"AAXJ","NASDAQ"
"2019-09-27 10:45:00",40.546,48.4124,"AAXJ","NASDAQ"
"2019-09-27 10:30:00",38.9834,27.4857,"AAXJ","NASDAQ"
"2019-09-27 10:15:00",46.0605,45.7399,"AAXJ","NASDAQ"
"2019-09-27 10:00:00",46.0434,43.7245,"AAXJ","NASDAQ"
"2019-09-27 09:45:00",51.1614,48.7171,"AAXJ","NASDAQ"
"2019-09-26 16:00:00",54.2269,45.6884,"AAXJ","NASDAQ"
"2019-09-26 15:45:00",54.5499,59.0786,"AAXJ","NASDAQ"
"2019-09-26 15:30:00",50.9036,57.9138,"AAXJ","NASDAQ"
"2019-09-26 15:15:00",52.0225,46.6573,"AAXJ","NASDAQ"
"2019-09-26 15:00:00",61.6553,48.1397,"AAXJ","NASDAQ"
"2019-09-26 14:45:00",69.9751,61.2705,"AAXJ","NASDAQ"
"2019-09-26 14:30:00",68.6273,75.5557,"AAXJ","NASDAQ"
"2019-09-26 14:15:00",56.5348,73.0992,"AAXJ","NASDAQ"
"2019-09-26 14:00:00",42.4043,57.2271,"AAXJ","NASDAQ"
"2019-09-26 13:45:00",40.2019,39.2781,"AAXJ","NASDAQ"
"2019-09-26 13:30:00",49.629,30.7077,"AAXJ","NASDAQ"
"2019-09-26 13:15:00",67.7604,50.62,"AAXJ","NASDAQ"
"2019-09-26 13:00:00",74.365,67.5595,"AAXJ","NASDAQ"
"2019-09-26 12:45:00",68.4134,85.1016,"AAXJ","NASDAQ"
"2019-09-26 12:30:00",48.9607,70.4339,"AAXJ","NASDAQ"
"2019-09-26 12:15:00",32.3842,49.7046,"AAXJ","NASDAQ"
"2019-09-26 12:00:00",20.5192,26.7437,"AAXJ","NASDAQ"
"2019-09-26 11:45:00",17.592,20.7041,"AAXJ","NASDAQ"
"2019-09-26 11:30:00",15.4052,14.1097,"AAXJ","NASDAQ"
"2019-09-26 11:15:00",15.6018,17.9622,"AAXJ","NASDAQ"
"2019-09-26 11:00:00",14.5142,14.1437,"AAXJ","NASDAQ"
"2019-09-26 10:45:00",17.5158,14.6994,"AAXJ","NASDAQ"
"2019-09-26 10:30:00",19.274,14.6996,"AAXJ","NASDAQ"
"2019-09-26 10:15:00",28.6644,23.1485,"AAXJ","NASDAQ"
"2019-09-26 10:00:00",40.9339,19.9738,"AAXJ","NASDAQ"
"2019-09-26 09:45:00",62.4425,42.8708,"AAXJ","NASDAQ"
"2019-09-25 16:00:00",75.9394,59.9571,"AAXJ","NASDAQ"
"2019-09-25 15:45:00",85.1608,84.4996,"AAXJ","NASDAQ"
"2019-09-25 15:30:00",87.7823,83.3616,"AAXJ","NASDAQ"
"2019-09-25 15:15:00",92.172,87.6212,"AAXJ","NASDAQ"
"2019-09-25 15:00:00",95.7426,92.3641,"AAXJ","NASDAQ"
"2019-09-25 14:45:00",95.8183,96.5307,"AAXJ","NASDAQ"
"2019-09-25 14:30:00",88.9498,98.333,"AAXJ","NASDAQ"
"2019-09-25 14:15:00",77.1591,92.5911,"AAXJ","NASDAQ"
"2019-09-25 14:00:00",63.0854,75.9253,"AAXJ","NASDAQ"
"2019-09-25 13:45:00",55.0715,62.9611,"AAXJ","NASDAQ"
"2019-09-25 13:30:00",53.6799,50.3699,"AAXJ","NASDAQ"
"2019-09-25 13:15:00",60.8463,51.8837,"AAXJ","NASDAQ"
"2019-09-25 13:00:00",69.1917,58.7861,"AAXJ","NASDAQ"
"2019-09-25 12:45:00",75.9409,71.8691,"AAXJ","NASDAQ"
"2019-09-25 12:30:00",79.7089,76.9199,"AAXJ","NASDAQ"
"2019-09-25 12:15:00",84.0763,79.0338,"AAXJ","NASDAQ"
"2019-09-25 12:00:00",87.9154,83.1729,"AAXJ","NASDAQ"
"2019-09-25 11:45:00",84.9288,90.0221,"AAXJ","NASDAQ"
"2019-09-25 11:30:00",70.6352,90.5511,"AAXJ","NASDAQ"
"2019-09-25 11:15:00",46.4937,74.2132,"AAXJ","NASDAQ"
"2019-09-25 11:00:00",23.3677,47.1413,"AAXJ","NASDAQ"
"2019-09-25 10:45:00",8.5735,18.1267,"AAXJ","NASDAQ"
"2019-09-25 10:30:00",3.68,4.8353,"AAXJ","NASDAQ"
"2019-09-25 10:15:00",3.6325,2.7587,"AAXJ","NASDAQ"
"2019-09-25 10:00:00",6.4085,3.446,"AAXJ","NASDAQ"
"2019-09-25 09:45:00",15.7239,4.693,"AAXJ","NASDAQ"
"2019-09-24 16:00:00",28.2081,11.0865,"AAXJ","NASDAQ"
"2019-09-24 15:45:00",38.3693,31.3923,"AAXJ","NASDAQ"
"2019-09-24 15:30:00",40.7428,42.1454,"AAXJ","NASDAQ"
"2019-09-24 15:15:00",39.9358,41.5702,"AAXJ","NASDAQ"
"2019-09-24 15:00:00",42.6256,38.5128,"AAXJ","NASDAQ"
"2019-09-24 14:45:00",47.6947,39.7244,"AAXJ","NASDAQ"
"2019-09-24 14:30:00",50.3028,49.6396,"AAXJ","NASDAQ"
"2019-09-24 14:15:00",48.9819,53.7201,"AAXJ","NASDAQ"
"2019-09-24 14:00:00",39.8,47.5488,"AAXJ","NASDAQ"
"2019-09-24 13:45:00",31.6482,45.6766,"AAXJ","NASDAQ"
"2019-09-24 13:30:00",19.8882,26.1745,"AAXJ","NASDAQ"
"2019-09-24 13:15:00",18.0737,23.0934,"AAXJ","NASDAQ"
"2019-09-24 13:00:00",19.2224,10.3967,"AAXJ","NASDAQ"
"2019-09-24 12:45:00",23.9042,20.731,"AAXJ","NASDAQ"
"2019-09-24 12:30:00",20.9413,26.5395,"AAXJ","NASDAQ"
"2019-09-24 12:15:00",13.0292,24.442,"AAXJ","NASDAQ"
"2019-09-24 12:00:00",6.9658,11.8423,"AAXJ","NASDAQ"
"2019-09-24 11:45:00",5.236,2.8033,"AAXJ","NASDAQ"
"2019-09-24 11:30:00",7.2595,6.2516,"AAXJ","NASDAQ"
"2019-09-24 11:15:00",8.9452,6.653,"AAXJ","NASDAQ"
"2019-09-24 11:00:00",9.9803,8.874,"AAXJ","NASDAQ"
"2019-09-24 10:45:00",8.9832,11.3085,"AAXJ","NASDAQ"
"2019-09-24 10:30:00",13.0567,9.7584,"AAXJ","NASDAQ"
"2019-09-24 10:15:00",20.2608,5.8828,"AAXJ","NASDAQ"
"2019-09-24 10:00:00",33.3863,23.5288,"AAXJ","NASDAQ"
"2019-09-24 09:45:00",41.8788,31.3707,"AAXJ","NASDAQ"
"2019-09-23 16:00:00",50.3289,45.2593,"AAXJ","NASDAQ"
"2019-09-23 15:45:00",53.9651,49.0065,"AAXJ","NASDAQ"
"2019-09-23 15:30:00",51.4268,56.7209,"AAXJ","NASDAQ"
"2019-09-23 15:15:00",45.4528,56.168,"AAXJ","NASDAQ"
"2019-09-23 15:00:00",44.3089,41.3914,"AAXJ","NASDAQ"
"2019-09-23 14:45:00",55.035,38.7991,"AAXJ","NASDAQ"
"2019-09-23 14:30:00",69.8794,52.7361,"AAXJ","NASDAQ"
"2019-09-23 14:15:00",74.0174,73.5698,"AAXJ","NASDAQ"
"2019-09-23 14:00:00",62.1199,83.3322,"AAXJ","NASDAQ"
"2019-09-23 13:45:00",48.9508,65.1501,"AAXJ","NASDAQ"
"2019-09-23 13:30:00",47.3344,37.8775,"AAXJ","NASDAQ"
"2019-09-23 13:15:00",62.3673,43.8249,"AAXJ","NASDAQ"
"2019-09-23 13:00:00",72.0328,60.3007,"AAXJ","NASDAQ"
"2019-09-23 12:45:00",74.4743,82.9764,"AAXJ","NASDAQ"
